Carrier,Title,State,Zip code,Hiring radius miles,Multi zip codes,Job Details,Pay Details,Equipment Details,Key Disqualifiers,Requirements
,,,,,,,,,,
US Xpress,"DT Warrensburg, MO Lease Purchase",MO,64093,50,N/A,"Category,Details

Job Description,Dedicated Dollar Tree Lease Purchase account requiring 100% touch freight and multi-stop deliveries (up to 4 stops).

Freight Type,Dry Van / Reefer

Driver Type,Lease Purchase (Solo)

Home Time,Weekly

Home Time Duration,34-hour reset based on customer needs; delivery days; and market

Dedicated Account?,Yes

Avg Weekly Miles,""1,700""

No Touch Freight,No

Driver Load / Unload,Yes (100% Driver touch unload; avg 3,500 pieces per trailer)","Category,Details

Average Weekly Pay,""$3,600 Gross ($187,000 Annually)""

CPM Range,$1.20 per mile + fuel surcharge

Stop Pay,$25.00 per stop

Short Haul Pay,N/A

Bonuses,N/A (LPs do not receive orientation pay)

Training Pay,1 week ride-along: $150 per day

Accessorial Pay,Unload Pay: $275 per load; Backhaul Pay: $50

Holiday Pay,Not Specified","Category,Details

Equipment Type,2021-2024 Freightliners (With or without APU)

Transmission Type,Automatics

Engine,Not Specified

Camera Orientation,""Front Facing, Event Only""

Bunks,Yes","Category,Details

SAP Drivers,No

Teams Accepted,No

Owner Operators,Lease Purchase Only

Trainees,No","Category,Details

Experience Required,6 months in the last 3 years

Endorsements,Not Specified

Residency,NO IL DRIVERS

Shift / Schedule,Monday Orientation Only; tight backing areas

Work Days,Varies (Home weekly reset)

Hiring Area,""IA, KS, MN, MO"""
,,,,,,,,,,
US Xpress,"Kroger Roanoke, VA",VA,24001,50,N/A,"Category,Details

Job Description,Dedicated reefer deliveries to grocery stores in VA and WV; primarily overnight operations.

Freight Type,Dry Van / Reefer

Driver Type,Company Driver (Solo)

Home Time,Weekly

Home Time Duration,34-hour reset weekly (Drivers within 30 miles of DC may take 10-hour breaks at home daily)

Dedicated Account?,Yes

Avg Weekly Miles,""2,000""

No Touch Freight,No

Driver Load / Unload,Yes (Required to unload freight using a powered pallet jack)","Category,Details

Average Weekly Pay,""$1,450 ($75,000+ Annual Potential)""

CPM Range,$0.53 – $0.58 (Based on months of experience)

Stop Pay,$20 per stop (including first)

Short Haul Pay,N/A

Bonuses,""$2,500 Sign-On Bonus (Paid out over 180 days)""

Training Pay,Powered pallet jack training provided

Accessorial Pay,Unload Pay: $55 per full unload

Holiday Pay,Holiday weeks (including the week prior) are mandatory","Category,Details

Equipment Type,Assigned sleeper trucks

Transmission Type,Automatics

Engine,Not Specified

Camera Orientation,""Front Facing, Event Only""

Bunks,Yes","Category,Details

SAP Drivers,No

Teams Accepted,No

Owner Operators,No

Trainees,No","Category,Details

Experience Required,3 Months

Endorsements,Not Specified

Residency,Must live within hiring area of Roanoke DC

Shift / Schedule,Primarily overnight; 7 days a week operation

Work Days,Nights; Weekends; and Holidays required

Hiring Area,""VA, WV"""
,,,,,,,,,,
CR England,"Sysco - Front Royal, VA",VA,22630,50,N/A,"Category,Details

Job Description,Dedicated account delivering refrigerated loads between Sysco warehouses; mixture of drop & hook and live loads.

Freight Type,Reefer (No-Touch)

Driver Type,Company Driver (Solo)

Home Time,Weekly / Bi-Weekly

Home Time Duration,Most home weekly; guaranteed home every other weekend for 34-hour reset

Dedicated Account?,Yes

Avg Weekly Miles,Not Specified

No Touch Freight,Yes

Driver Load / Unload,No","Category,Details

Average Weekly Pay,""$1,500 Gross""

CPM Range,$0.65 – $0.70 (Based on months of experience)

Stop Pay,Not Specified

Short Haul Pay,N/A

Bonuses,""Safe & On-time bonus (up to 3 CPM); Hazmat load pay ($75); Unlimited Cash Referral Program""

Training Pay,5-Day Mentor Pay: $150 per day

Accessorial Pay,Detention Pay ($20/hr after 2 hrs on backhauls ONLY)

Holiday Pay,Not Specified","Category,Details

Equipment Type,Tractor/Trailer (Assigned sleepers)

Transmission Type,Automatics

Engine,Not Specified

Camera Orientation,""Front Facing, Event Only""

Bunks,Yes","Category,Details

SAP Drivers,No

Teams Accepted,No

Owner Operators,No

Trainees,No","Category,Details

Experience Required,3 Months

Endorsements,Hazmat required within 90 days

Residency,Must have safe/secure parking for tractor & trailer near home

Shift / Schedule,NIGHT Driving is required

Work Days,Varies

Hiring Area,""Harmony, PA; Front Royal, VA; Jessup, MD"""
,,,,,,,,,,
Epes,IP Lafayette LA regional LOOP driver,LA,70508,50,N/A,"Category,Details

Job Description,Regional loop driver handling dedicated routes with a high reliance on backhauls; not a home-daily position.

Freight Type,Dry Van (Mostly live unload)

Driver Type,Company Driver (Solo)

Home Time,Weekly

Home Time Duration,Weekends

Dedicated Account?,Yes

Avg Weekly Miles,""2,200 – 2,800""

No Touch Freight,Yes

Driver Load / Unload,No","Category,Details

Average Weekly Pay,""$1,188 – $1,512""

CPM Range,$0.51 (Increases $.01 annually up to $.54)

Stop Pay,Standard OTR rates

Short Haul Pay,N/A

Bonuses,N/A

Training Pay,Orientation Pay ($125 – $225)

Accessorial Pay,Holiday/Vacation Pay based on 52-week average

Holiday Pay,Average of prior 52 weeks","Category,Details

Equipment Type,OTR Tractors (Assigned)

Transmission Type,Automatics

Engine,Not Specified

Camera Orientation,""Front Facing, Driver Facing, Event Only""

Bunks,Yes","Category,Details

SAP Drivers,No

Teams Accepted,No

Owner Operators,No

Trainees,No","Category,Details

Experience Required,12 Months

Endorsements,Not Specified

Residency,Must live within 1 hour of Lafayette LA or Houston TX

Shift / Schedule,Start times by 7 AM or earlier recommended

Work Days,Mon–Fri (Weekends as needed)

Hiring Area,""LA, TX"""
,,,,,,,,,,
Swift,"Intermodal - Columbus, OH Regional",OH,43228,50,N/A,"Category,Details

Job Description,Regional intermodal container transport; involves winter driving conditions.

Freight Type,Intermodal Container (DED-INT)

Driver Type,Company Driver (Solo)

Home Time,Daily

Home Time Duration,Daily (34-hour resets weekly)

Dedicated Account?,Yes (Intermodal)

Avg Weekly Miles,""2,000""

No Touch Freight,Yes

Driver Load / Unload,No","Category,Details

Average Weekly Pay,""$1,100""

CPM Range,$0.37 – $0.43 (Experience-based)

Stop Pay,No Stop Pay

Short Haul Pay,$40 for loads under 100 miles<br>Bonuses,""$40 Spiff per customer paid load; Night ($.06) and Weekend ($.12) diffs""

Training Pay,Orientation Pay ($300 if hired)

Accessorial Pay,N/A

Holiday Pay,Holiday work expectations apply","Category,Details

Equipment Type,Intermodal Containers

Transmission Type,Automatics & Manuals

Engine,Not Specified

Camera Orientation,""Front Facing, Event Only""

Bunks,Not Specified","Category,Details

SAP Drivers,No

Teams Accepted,No

Owner Operators,No

Trainees,No","Category,Details

Experience Required,3 Months (Min) / 6 Months (Needs Sheet)

Endorsements,None Required

Residency,Must live within 50 miles of Columbus; OH

Shift / Schedule,SUN-THUR or TUE-SAT (Night shift: 1900–0400)

Work Days,Includes weekends and holidays

Hiring Area,Columbus; OH"
,,,,,,,,,,
US Xpress,NE Regional,PA,17257,50,N/A,"Category,Details

Job Description,Regional OTR fleet serving the Northeast from VA to ME; NYC driving optional.

Freight Type,Dry Van / Reefer

Driver Type,Company Driver (Solo)

Home Time,Weekly

Home Time Duration,Weekly 34-hour reset (Not a weekend-off schedule)

Dedicated Account?,No (OTR Regional)

Avg Weekly Miles,""1,500""

No Touch Freight,Yes

Driver Load / Unload,No (Combination of live loads and preloaded trailers)","Category,Details

Average Weekly Pay,""$1,200 – $1,275 (Estimated based on 1500 miles)""

CPM Range,$0.80 – $0.85 (Based on verified experience)

Stop Pay,""$20 1st stop / $35 2nd / $50 3rd+""

Short Haul Pay,N/A

Bonuses,""$1,000 SOB ($500 1st load / $500 at 30 days); Performance Bonus: Up to 3 CPM""

Training Pay,Paid Orientation (3 Days)

Accessorial Pay,Long Island Borough Pay ($65); Detention ($12.50/hr after 2 hrs)

Holiday Pay,Not Specified","Category,Details

Equipment Type,2021 or newer Freightliner Cascadia or Kenworth

Transmission Type,Automatics

Engine,Not Specified

Camera Orientation,""Front Facing, Event Only""

Bunks,Yes","Category,Details

SAP Drivers,No

Teams Accepted,No

Owner Operators,No

Trainees,No","Category,Details

Experience Required,3 Months

Endorsements,Not Specified

Residency,Shippensburg domicile preferred

Shift / Schedule,Regional (Home Weekly); optional weekend routes for extra miles

Work Days,Varies (Typically reset at home)

Hiring Area,""CT, DE, MA, MD, NJ, NY, PA"""
,,,,,,,,,,
CR England,Harbor Freight Regional Rockies,WA,98406,50,N/A,"Category,Details

Job Description,Dedicated regional multi-stop route delivering from Tacoma DC to Harbor Freight stores in CA, UT, CO, ID, WA, OR, and MT.

Freight Type,Dry Van (No-Touch)

Driver Type,Company Driver (Solo)

Home Time,Bi-Weekly

Home Time Duration,Out 2 weeks / Home 2 days

Dedicated Account?,Yes

Avg Weekly Miles,Not Specified

No Touch Freight,Yes

Driver Load / Unload,No","Category,Details

Average Weekly Pay,""$1,546 ($1,635 for Top Drivers)""

CPM Range,$0.63 – $0.71 (Based on years of experience)

Stop Pay,$20 per stop (Avg 18 stops per week)

Short Haul Pay,N/A

Bonuses,Unlimited Cash Referral Program; PTO & Bonus Incentives

Training Pay,Paid minimum wage for actual orientation hours

Accessorial Pay,Detention Pay ($20/hr after 2 hrs up to 10 hrs)

Holiday Pay,Not Specified","Category,Details

Equipment Type,Tractor (Cannot be taken home; must use reliable transport to terminal)

Transmission Type,Automatics

Engine,Not Specified

Camera Orientation,""Front Facing, Event Only""

Bunks,Yes","Category,Details

SAP Drivers,No

Teams Accepted,No

Owner Operators,No

Trainees,No","Category,Details

Experience Required,3 Months

Endorsements,Not Specified

Residency,Must live in CO or UT (Specific parking rules for SLC/FT Lupton)

Shift / Schedule,Regional Multi-stop; Remote orientation available (Starts Mondays)

Work Days,Varies (2 weeks out)

Hiring Area,""CO, UT"""
,,,,,,,,,,
Pam,ARLINGTONMASTER,TX,78040,50,N/A,"Category,Details

Job Description,Dedicated Laredo to Arlington loop; 3 turns per week (6 days) delivering to Arlington plant and Dallas offsite facilities.

Freight Type,Dry Van

Driver Type,Lease Purchase / Owner Operator (Solo)

Home Time,Weekly

Home Time Duration,34-hour reset weekly

Dedicated Account?,Yes

Avg Weekly Miles,""2,592""

No Touch Freight,Yes

Driver Load / Unload,No (Live unload and reload; No Drop & Hook)","Category,Details

Average Weekly Pay,""$2,721.60 Gross (Based on 2592 miles at $1.05)""

CPM Range,$1.05 per mile (Owner Operator Solo)

Stop Pay,Not Specified (Some loads include 2 stops)

Short Haul Pay,N/A

Bonuses,N/A

Training Pay,Orientation Pay: $200 (if hired)

Accessorial Pay,Medical/Vision/Dental available for purchase; 401(k) with 3% match

Holiday Pay,Not Specified","Category,Details

Equipment Type,Owner Operator / Lease Purchase Trucks

Transmission Type,Automatics & Manuals

Engine,Not Specified

Camera Orientation,No Cameras

Bunks,Yes","Category,Details

SAP Drivers,No

Teams Accepted,No (Solo only)

Owner Operators,Yes (Lease Operators and True Owners only)

Trainees,No","Category,Details

Experience Required,3 Months

Endorsements,Not Specified

Residency,Must live within 50 miles of Laredo; TX

Shift / Schedule,Flexibility for day and night shifts; 6 days on/1 day off

Work Days,6 days per week (3 turns)

Hiring Area,Laredo; TX"
,,,,,,,,,,
Pam,SAMSDEDICLEV,OH,44126,75,N/A,"Category, Details

Job Description, Regional dedicated opportunity running out of North Canton, OH with deliveries to Maryland and Virginia.

Freight Type, Dry Van

Driver Type, Company Truck Solo

Home Time, Weekly

Home Time Duration, 2 days every week (34-hour reset; weekends not guaranteed)

Dedicated Account?, Yes

Avg Weekly Miles, ""2,200 – 3,200""

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""$1,210 – $1,760 (Estimated based on mileage + trailer moves)""

CPM Range, $0.55 CPM

Stop Pay, Not Specified

Short Haul Pay, N/A

Bonuses, OTR Weekly Performance Pay; PTO accrual starts day one

Training Pay, Orientation Pay ($200 if hired)

Accessorial Pay, ""$15.00 per trailer move (10–13 moves per week)""

Holiday Pay, Average of prior 52 weeks","Category, Details

Equipment Type, Company Tractor

Transmission Type, Automatics & Manuals

Engine, Not Specified

Camera Orientation, No Cameras

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Not Specified

Residency, Must live within 75 miles of Cleveland or North Canton area

Shift / Schedule, 6 days per week work schedule

Work Days, 6 days on / 2 days off (No set 34-hour reset day)

Hiring Area, ""OH, PA"""
,,,,,,,,,,
Pam,SHONERBANGORME,ME,4401,50,N/A,"Category, Details

Job Description, Highly service-critical account hauling for TJ Maxx; Walmart; and Sam’s Club.

Freight Type, Dry Van (Service-critical)

Driver Type, Company Truck Solo

Home Time, Not Specified

Home Time Duration, Not Specified

Dedicated Account?, Yes

Avg Weekly Miles, ""1,800""

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""$1,200 – $1,500""

CPM Range, ""Tiered Pay: $0.65 – $1.25 (Based on haul length)""

Stop Pay, Not Specified

Short Haul Pay, $80 flat rate for 0–50 miles

Bonuses, PTO accrual starts day one

Training Pay, Orientation Pay ($200 if hired)

Accessorial Pay, Tiered mileage rates (81–250 mi: $0.80 / 251+ mi: $0.65)

Holiday Pay, Average of prior 52 weeks","Category, Details

Equipment Type, Company Tractor

Transmission Type, Automatics & Manuals

Engine, Not Specified

Camera Orientation, No Cameras

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Not Specified

Residency, Must live within 50 miles of Bangor; ME

Shift / Schedule, High-service (98% on-time requirement)

Work Days, Varies based on freight mix

Hiring Area, Maine"
,,,,,,,,,,
Pam,SHONERCHPA,PA,17001,50,N/A,"Category, Details

Job Description, Northeast regional service-critical account hauling for TJ Maxx; Walmart; and Sam’s Club.

Freight Type, Dry Van

Driver Type, Company Truck Solo

Home Time, Weekly (34-hour reset)

Home Time Duration, Not Specified (6-day work week required)

Dedicated Account?, Yes

Avg Weekly Miles, ""1,800""

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""$1,200 – $1,500""

CPM Range, ""Tiered Pay: $0.65 – $1.25 (Haul length based)""

Stop Pay, Not Specified

Short Haul Pay, $80 flat rate for 0–50 miles

Bonuses, PTO accrual begins day one

Training Pay, Orientation Pay ($200 if hired)

Accessorial Pay, Tiered rates (81–250 mi: $0.80 / 251+ mi: $0.65)

Holiday Pay, Average of prior 52 weeks","Category, Details

Equipment Type, Company Tractor

Transmission Type, Automatics & Manuals

Engine, Not Specified

Camera Orientation, No Cameras

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Not Specified

Residency, Must live within 50 miles of Camp Hill; PA

Shift / Schedule, High-service (98% on-time requirement); 6-day work week

Work Days, Mon–Sat (Typically)

Hiring Area, ""NJ, MA, MD, PA, NY, ME, NH, CT"""
,,,,,,,,,,
Pam,SHONERDISNJ,NJ,8817,50,N/A,"Category, Details

Job Description, Service-critical account hauling for major retailers (TJ Maxx; Walmart; Sam’s Club) based out of Edison; NJ.

Freight Type, Dry Van

Driver Type, Company Truck Solo

Home Time, Weekly (34-hour reset)

Home Time Duration, Not Specified

Dedicated Account?, Yes

Avg Weekly Miles, ""1,800""

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""$1,200 – $1,500""

CPM Range, ""Tiered Pay: $0.65 – $1.25 (Based on mileage)""

Stop Pay, Not Specified

Short Haul Pay, $80 flat rate for 0–50 miles

Bonuses, PTO accrual begins day one

Training Pay, Orientation Pay ($200 if hired)

Accessorial Pay, Tiered rates (81–250 mi: $0.80 / 251+ mi: $0.65)

Holiday Pay, Average of prior 52 weeks","Category, Details

Equipment Type, Company Tractor

Transmission Type, Automatics & Manuals

Engine, Not Specified

Camera Orientation, No Cameras

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Not Specified

Residency, Must live within 50 miles of Edison; NJ

Shift / Schedule, Highly service-critical (98% on-time performance required)

Work Days, Varies based on freight mix

Hiring Area, ""NJ, NY, PA"""
,,,,,,,,,,
Pam,SHONERELKRMD,MD,21075,50,N/A,"Category, Details

Job Description, Service-critical Northeast regional account hauling for TJ Maxx; Walmart; and Sam’s Club.

Freight Type, Dry Van

Driver Type, Company Truck Solo

Home Time, Weekly (34-hour reset)

Home Time Duration, Not Specified (6-day work week required)

Dedicated Account?, Yes

Avg Weekly Miles, ""1,800""

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""$1,200 – $1,500""

CPM Range, ""Tiered Pay: $0.65 – $1.25 (Haul length based)""

Stop Pay, Not Specified

Short Haul Pay, $80 flat rate for 0–50 miles

Bonuses, PTO accrual begins day one

Training Pay, Orientation Pay ($200 if hired)

Accessorial Pay, Tiered rates (81–250 mi: $0.80 / 251+ mi: $0.65)

Holiday Pay, Average of prior 52 weeks","Category, Details

Equipment Type, Company Tractor

Transmission Type, Automatics & Manuals

Engine, Not Specified

Camera Orientation, No Cameras

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Not Specified

Residency, Must live within 50 miles of Elkridge; MD

Shift / Schedule, High-service (98% on-time requirement); 6-day work week

Work Days, Mon–Sat (Typically)

Hiring Area, ""NJ, MA, MD, NY, ME, CT"""
,,,,,,,,,,
Pam,SHONERLEBAPA,PA,17042,50,N/A,"Category, Details

Job Description, Service-critical account hauling for multiple major retailers including TJ Maxx; Walmart; and Sam’s Club.

Freight Type, Dry Van

Driver Type, Company Truck Solo

Home Time, Weekly (34-hour reset)

Home Time Duration, Not Specified

Dedicated Account?, Yes

Avg Weekly Miles, ""1,800""

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""$1,200 – $1,500""

CPM Range, ""Tiered Pay: $0.65 – $1.25 (Based on mileage)""

Stop Pay, Not Specified

Short Haul Pay, $80 flat rate for 0–50 miles

Bonuses, PTO accrual begins day one

Training Pay, Orientation Pay ($200 if hired)

Accessorial Pay, Tiered rates (81–250 mi: $0.80 / 251+ mi: $0.65)

Holiday Pay, Average of prior 52 weeks","Category, Details

Equipment Type, Company Tractor

Transmission Type, Automatics & Manuals

Engine, Not Specified

Camera Orientation, No Cameras

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Not Specified

Residency, Must live within 50 miles of Lebanon; PA

Shift / Schedule, High-service (98% on-time performance required)

Work Days, Varies based on freight mix

Hiring Area, ""MD, PA"""
,,,,,,,,,,
Pam,SHONERNOHACT,CT,6473,50,N/A,"Category, Details

Job Description, Service-critical account hauling for major retailers (TJ Maxx; Walmart; Sam’s Club) based out of North Haven.

Freight Type, Dry Van

Driver Type, Company Truck Solo

Home Time, Weekly (34-hour reset)

Home Time Duration, Not Specified

Dedicated Account?, Yes

Avg Weekly Miles, ""1,800""

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""$1,200 – $1,500""

CPM Range, ""Tiered Pay: $0.65 – $1.25 (Based on mileage)""

Stop Pay, Not Specified

Short Haul Pay, $80 flat rate for 0–50 miles

Bonuses, PTO accrual begins day one

Training Pay, Orientation Pay ($200 if hired)

Accessorial Pay, Tiered rates (81–250 mi: $0.80 / 251+ mi: $0.65)

Holiday Pay, Average of prior 52 weeks","Category, Details

Equipment Type, Company Tractor

Transmission Type, Automatics & Manuals

Engine, Not Specified

Camera Orientation, No Cameras

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Not Specified

Residency, Must live within 50 miles of North Haven; CT

Shift / Schedule, High-service (98% on-time requirement)

Work Days, Varies based on freight mix

Hiring Area, ""CT, MA, NY"""
,,,,,,,,,,
Pam,SHONERSECANJ,NJ,7094,50,N/A,"Category, Details

Job Description, Service-critical account based in Secaucus hauling for major retailers (TJ Maxx; Walmart; Sam’s Club).

Freight Type, Dry Van

Driver Type, Company Truck Solo

Home Time, Weekly (34-hour reset)

Home Time Duration, Not Specified

Dedicated Account?, Yes

Avg Weekly Miles, ""1,800""

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""$1,200 – $1,500""

CPM Range, ""Tiered Pay: $0.65 – $1.25 (Mileage based)""

Stop Pay, Not Specified

Short Haul Pay, $80 flat rate for 0–50 miles

Bonuses, PTO accrual begins day one

Training Pay, Orientation Pay ($200 if hired)

Accessorial Pay, Tiered rates (81–250 mi: $0.80 / 251+ mi: $0.65)

Holiday Pay, Average of prior 52 weeks","Category, Details

Equipment Type, Company Tractor

Transmission Type, Automatics & Manuals

Engine, Not Specified

Camera Orientation, No Cameras

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Not Specified

Residency, Must live within 50 miles of Secaucus; NJ

Shift / Schedule, High-service (98% on-time requirement)

Work Days, Varies based on freight mix

Hiring Area, ""CT, NJ, NY"""
,,,,,,,,,,
Pam,SHONERSKOWME,ME,4976,50,N/A,"Category, Details

Job Description, Service-critical dedicated account hauling for TJ Maxx; Walmart; and Sam’s Club based in Skowhegan.

Freight Type, Dry Van

Driver Type, Company Truck Solo

Home Time, Weekly (34-hour reset)

Home Time Duration, Not Specified

Dedicated Account?, Yes

Avg Weekly Miles, ""1,800""

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""$1,200 – $1,500""

CPM Range, ""Tiered Pay: $0.65 – $1.25 (Mileage based)""

Stop Pay, Not Specified

Short Haul Pay, $80 flat rate for 0–50 miles

Bonuses, PTO accrual begins day one

Training Pay, Orientation Pay ($200 if hired)

Accessorial Pay, Tiered rates (81–250 mi: $0.80 / 251+ mi: $0.65)

Holiday Pay, Average of prior 52 weeks","Category, Details

Equipment Type, Company Tractor

Transmission Type, Automatics & Manuals

Engine, Not Specified

Camera Orientation, No Cameras

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Not Specified

Residency, Must live within 50 miles of Skowhegan; ME

Shift / Schedule, High-service (98% on-time requirement)

Work Days, Varies based on freight mix

Hiring Area, Maine"
,,,,,,,,,,
Pam,SHONERTAYLPA,PA,18517,50,N/A,"Category, Details

Job Description, Service-critical dedicated account hauling for TJ Maxx; Walmart; and Sam’s Club based in Taylor; PA.

Freight Type, Dry Van

Driver Type, Company Truck Solo

Home Time, Weekly (34-hour reset)

Home Time Duration, Not Specified

Dedicated Account?, Yes

Avg Weekly Miles, ""1,800""

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""$1,200 – $1,500""

CPM Range, ""Tiered Pay: $0.65 – $1.25 (Mileage based)""

Stop Pay, Not Specified

Short Haul Pay, $80 flat rate for 0–50 miles

Bonuses, PTO accrual begins day one

Training Pay, Orientation Pay ($200 if hired)

Accessorial Pay, Tiered rates (81–250 mi: $0.80 / 251+ mi: $0.65)

Holiday Pay, Average of prior 52 weeks","Category, Details

Equipment Type, Company Tractor

Transmission Type, Automatics & Manuals

Engine, Not Specified

Camera Orientation, No Cameras

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Not Specified

Residency, Must live within 50 miles of Taylor; PA

Shift / Schedule, High-service (98% on-time requirement)

Work Days, Varies based on freight mix

Hiring Area, ""NJ, NY, PA"""
,,,,,,,,,,
Pam,SHONERWOBUMA,MA,1801,50,N/A,"Category, Details

Job Description, Service-critical account based in Woburn hauling for TJ Maxx; Walmart; and Sam’s Club.

Freight Type, Dry Van

Driver Type, Company Truck Solo

Home Time, Weekly (34-hour reset)

Home Time Duration, Not Specified

Dedicated Account?, Yes

Avg Weekly Miles, ""1,800""

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""$1,200 – $1,500""

CPM Range, ""Tiered Pay: $0.65 – $1.25 (Mileage based)""

Stop Pay, Not Specified

Short Haul Pay, $80 flat rate for 0–50 miles

Bonuses, PTO accrual begins day one

Training Pay, Orientation Pay ($200 if hired)

Accessorial Pay, Tiered rates (81–250 mi: $0.80 / 251+ mi: $0.65)

Holiday Pay, Average of prior 52 weeks","Category, Details

Equipment Type, Company Tractor

Transmission Type, Automatics & Manuals

Engine, Not Specified

Camera Orientation, No Cameras

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Not Specified

Residency, Must live within 50 miles of Woburn; MA

Shift / Schedule, High-service (98% on-time requirement)

Work Days, Varies based on freight mix

Hiring Area, ""MA, ME, NH, RI"""
,,,,,,,,,,
Pam,SHONERWORCMA,MA,1605,50,N/A,"Category, Details

Job Description, Service-critical account hauling for multiple major retailers including TJ Maxx; Walmart; and Sam’s Club based in Worcester.

Freight Type, Dry Van

Driver Type, Company Truck Solo

Home Time, Weekly (34-hour reset)

Home Time Duration, Not Specified

Dedicated Account?, Yes

Avg Weekly Miles, ""1,800""

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""$1,200 – $1,500""

CPM Range, ""Tiered Pay: $0.65 – $1.25 (Based on mileage)""

Stop Pay, Not Specified

Short Haul Pay, $80 flat rate for 0–50 miles

Bonuses, PTO accrual begins day one

Training Pay, Orientation Pay ($200 if hired)

Accessorial Pay, Tiered rates (81–250 mi: $0.80 / 251+ mi: $0.65)

Holiday Pay, Average of prior 52 weeks","Category, Details

Equipment Type, Company Tractor

Transmission Type, Automatics & Manuals

Engine, Not Specified

Camera Orientation, No Cameras

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Not Specified

Residency, Must live within 50 miles of Worcester; MA

Shift / Schedule, High-service (98% on-time requirement)

Work Days, Varies based on freight mix

Hiring Area, ""CT, MA, NH, RI, VT"""
,,,,,,,,,,
CR England,"Smithfield Regional, NC",NC,28392,50,N/A,"Category, Details

Job Description, Dedicated reefer account running the Eastern Mid-Atlantic region; primarily night-time driving.

Freight Type, Reefer (53 ft)

Driver Type, Company Driver (Solo)

Home Time, Weekly

Home Time Duration, 34-hour reset weekly (Potentially 2 days)

Dedicated Account?, Yes

Avg Weekly Miles, Not Specified

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""$1,177 – $1,596""

CPM Range, Experience-based (Flat $52.06 per load for trips under 190 miles)

Stop Pay, Most loads are one stop

Short Haul Pay, $52.06 per load (under 190 miles)

Bonuses, Unlimited Cash Referral Program; PTO & Bonus Incentives

Training Pay, 5-Day Mentor Pay: $175 per day

Accessorial Pay, Detention Pay: $21 per hour

Holiday Pay, Holidays are mandatory","Category, Details

Equipment Type, 53' Refrigerated Trailer (Assigned sleeper)

Transmission Type, Automatics

Engine, Not Specified

Camera Orientation, Front Facing; Event Only

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Not Specified

Residency, Must live within 50 miles of Tar Heel; NC

Shift / Schedule, Primarily night-time driving; mandatory holidays

Work Days, Varies (Avg 10 loads per week)

Hiring Area, ""NC, SC"""
,,,,,,,,,,
